,create_date,location_name,msg,msg
132,2020/03/08 09:34:56,전라북도 전체,전라북도청," 코로나19 감염이 종교시설, 요양원 등 다중집합시설 중심으로 확산 중입니다. 모임, 외출자제로 코로나19 없는 청정전북을 함께 만듭시다."
133,2020/03/08 09:33:41,충청남도 천안시,천안시청," 코로나19 추가확진자 1명 발생(총90명), 20대(여1). 개인위생관리 철저, 이동경로는 역학조사 중. 시 홈페이지, SNS 게시 예정."
134,2020/03/08 09:19:44,경상북도 예천군,예천군청,"3.4.(수)09:01~09:03 수정온누리약국 검정색, 핑크색 외투를 입으신 여성분께서는 보건소로 연락바랍니다."
135,2020/03/08 09:19:25,경상북도 예천군,예천군청,현재까지 신고된 예천6번의 접촉자(27명)는 모두 음성판정을 받았습니다.
136,2020/03/08 09:14:31,경상북도 영천시,영천시청," 코로나19 확산방지를 위하여 단체 종교예배 및 다중이용시설 이용과 외출을 자제하시고, 개인위생 수칙을 준수하시기 바랍니다."
137,2020/03/08 09:10:33,서울특별시 광진구,광진구청,"코로나19 정보공유 문자수신을 원하시는 구민께선 콜센터(02-450-1000), 광진구 홈페이지(www.gwangjin.go.kr)로 신청 바랍니다."
138,2020/03/08 09:10:14,서울특별시 광진구,광진구청," 실내 집단감염 위험! 주일 종교활동을 자제해 주시고 실내 다중이용 시설에서는 마스크를 반드시 착용, 호흡기 증상자는 보건소(024507090)상담바람"
139,2020/03/08 09:01:54,경기도 안성시,안성시청," 안성시 코로나19 확진자 1명 발생. 당왕동(67/여). 이동 동선은 추후 SNS 및 시 홈페이지 공개 예정. 외출자제, 개인위생관리 철저 바랍니다."
140,2020/03/08 09:00:45,경기도 수원시,수원시청," 코로나19 예방과 확산 방지를 위해 상황 진정시까지 예배, 법회, 미사 등 시민이 모이는 종교 행사와 모임 참석을 자제하여 주시기 바랍니다."
141,2020/03/08 09:00:21,충청북도 청주시,청주시청," 코로나19 추가 확진자 없음(누계 9명, 완치 2명) 외출자제, 손 씻기, 기침예절 등 예방수칙 준수 바랍니다."
142,2020/03/08 08:57:09,경기도 광명시,광명시청," 코로나19 확산방지를 위해 상황 진정시 까지 종교 행사 및 다중집회 등을 자제하시고, 사회적 거리두기에 적극 동참하여 주시기 바랍니다."
143,2020/03/08 08:21:52,전라북도 진안군,진안군청,"코로나19 감염예방을 위하여 종교집회 및 외출 자제 등 사회적 거리두기 실천과 손씻기 등 개인위생을 준수하시고, 참여해주신 군민여러분께 감사드립니다."
144,2020/03/08 08:10:42,세종특별자치시,세종시청," 3번 확진자(보건복지부 직원) 관련 보건복지부 검사자 전원 음성 판정. 홈페이지, 밴드, 페이스북에서 참고하시기 바랍니다."
145,2020/03/08 08:10:15,강원도 홍천군,홍천군청," 코로나19 확산방지를 위하여 예배, 법회, 미사 등 종교행사와 각종 모임참석을 자제하여 주실 것을 부탁드립니다."
146,2020/03/08 08:10:04,세종특별자치시,세종시청," 코로나19 확진자 추가 발생. 4번(50대 여성, 새롬동), 5번(40대 여성, 고운동). 모두 도담동 새봄GX 줌바댄스 수강생. 세부사항 추후 공지"
147,2020/03/08 08:03:29,경상북도 경산시,경산시청,"오늘은 일요일로 다중집회, 모임예배 등 집단감염 우려가 매우 높으니 코로나19 확산방지를 위하여 자제하여 주시기 바랍니다."
148,2020/03/08 08:01:17,경기도 전체,경기도청," 모임 예배를 통한 코로나19 감염사례가 있으니, 모두의 안전을 위해 3월8일은 가정 예배를 당부드립니다."
149,2020/03/08 07:15:46,경기도 광주시,광주시청," 분당제생병원 입원이력(2.25.~3.2.)이 있는 관내 주민 확진자 발생, 격리병원이송,소독실시,역학조사 후 동선은 홈페이지를 통해 공개하겠습니다."
150,2020/03/07 21:32:04,경기도 광주시,광주시청," 분당제생병원 추가확진자(직원,여/50세) 오포읍 양벌리 쌍용 2차 아파트 거주자, 소독 실시, 역학조사 중, 추후 홈페이지를 통해 공개하겠습니다."
151,2020/03/07 20:57:14,서울특별시 관악구,관악구청,"코로나19, 우리구 5번째 확진자 발생(보라매동), 현재 역학조사 진행중이며 자세한 내용은 추후 홈페이지 공지 예정, 감염병 예방수칙을 준수 바랍니다."
152,2020/03/07 20:31:12,세종특별자치시,세종시청, 3번 확진자의 자세한 동선은 네이버포스트 bit.ly/2TOtgvF 에서 참고하시기 바랍니다.
153,2020/03/07 20:25:52,경기도 부천시,부천시청,"코로나19 부천시 확진자 2명발생(소사초교 인근 빌라, 약대두산위브 1단지), 인근지역 방역완료, 역학조사 중, 이동경로 시 홈페이지 게시예정입니다."
154,2020/03/07 20:25:36,경기도 군포시,군포시청," 코로나 19 확진자 동선이 파악됨에 따라 군포시 홈페이지 등에 공개하였습니다. 자세한 사항은 군포시 홈페이지, 블로그를 참고하시기 바랍니다."
155,2020/03/07 20:00:06,강원도 춘천시,춘천시청," 3.7.(토) 20시 현재 춘천시 코로나 추가 확진자 없습니다. 다중운집장소 방문자제, 철저한 방역소독, 마스크착용, 손씻기 적극 동참 요청드립니다."
156,2020/03/07 19:11:40,경상북도 봉화군,봉화군청," 봉화군53번확진자(남/46세)3.4. 10:00~10:30춘양사과 능금농협, 10:30~11:00춘양농협경제사업소, 이후자택, 3.7.확진, 외출자제"
157,2020/03/07 18:54:50,경기도 광주시,광주시청,분당제생병원 확진자 관련 관내 주민 추가 발생. 방역조치 완료. 역학조사 결과 홈페이지 추후 공지 예정.
158,2020/03/07 18:38:14,세종특별자치시,세종시청," 3번 확진자 동선⑤ 기타 자세한 동선정보는 홈페이지, 페이스북, 밴드에서 참고바랍니다. 044-301-2841~5"
159,2020/03/07 18:37:56,세종특별자치시,세종시청, 3번 확진자 동선④ 2.29.(토) ~ 3.1.(일) 공개대상 동선 없음 / 3.2.(월)~3.6.(금) 외출 시 마스크 착용
160,2020/03/07 18:37:35,세종특별자치시,세종시청,"3번확진자동선③ 2.28.(금)외출시 마스크착용,11:40~12:21도보,준쉐프(어진동),18:30~18:51도보,토담해장국(어진동)"
161,2020/03/07 18:37:18,세종특별자치시,세종시청,"3번 확진자 동선② 2.27.(목) 증상발현일, 외출시 마스크 미착용, 8:53~56,203번 버스(도램마을→정부세종청사북측)"
162,2020/03/07 18:36:59,세종특별자치시,세종시청," 3번 확진자 동선① 2.26.(수) 외출 시 마스크 착용, 19:00~19:40 봄봄 식당(어진동 중앙타운)"
163,2020/03/07 18:34:29,충청남도 천안시,천안시청," 코로나19 추가확진자 3명 발생(총89명), 여자3, 개인 위생관리 철저, 이동경로는 역학조사중, 시 홈페이지, SNS 게시 예정."
164,2020/03/07 18:34:19,서울특별시 은평구,은평구청,금일 코로나19 확진자 1명(대조동) 추가발생. 방역 소독완료. 이동동선 추후 공개. 잠시멈춤 거리두기에 동참 부탁합니다.
165,2020/03/07 18:31:23,경기도 오산시,오산시청," 코로나19 예방 및 확산방지를 위해 미사, 예배, 법회 등 종교 모임 및 행사를 자제하시고 가정예배나 기도로 대체 바랍니다."
166,2020/03/07 18:28:14,서울특별시 송파구,송파구청," 코로나19 확산방지를 위해 예배, 법회 등 종교행사와 집회, 각종 모임을 자제하여 주시고, 개인 위생관리와 예방수칙을 준수하시기 바랍니다."
167,2020/03/07 18:25:35,경기도 성남시,성남시청," 3.7(토) 코로나19. 분당제생병원 추가 확진환자 1명 발생(경기 광주시 거주), 확진환자 이동경로는 추후 시홈페이지 공개 예정입니다."
168,2020/03/07 18:24:13,경기도 화성시,화성시청," 코로나19 예방 및 확산방지를 위해 미사, 예배, 법회 등 종교 모임 및 행사를 자제하시고 가정예배나 기도로 대체 바랍니다."
169,2020/03/07 18:12:22,경기도 안산시,안산시,"3월5일자택휴식 3월6일단원보건소선별진료소(1,2)→자택 확진자 동선 방역완료. sns 및 홈페이지 참조031-481-2162"
170,2020/03/07 18:12:06,경기도 안산시,안산시,"3월3일삼성드림의원,태봉추어탕(1,2)→자택 3월4일친구자택(화정천동로8길)(1,2)→자택"
171,2020/03/07 18:11:50,경기도 안산시,안산시,"2월26,27일 운전면허시험장노외주차장(2)→자택2월28일선우마트와동점(2)→자택2월29일~3월2일 자택 휴식"
172,2020/03/07 18:11:20,경기도 안산시,안산시,2월24일 운전면허시험장노외주차장(1)→자택 2월25일 운전면허시험장노외주차장(1)선우마트와동점(2)→자택
173,2020/03/07 18:10:48,경상북도 의성군,의성군청,미성년자 : 법정대리인 동반 시(부모신분증과 주민등록등본) 확인
174,2020/03/07 18:10:24,경상북도 의성군,의성군청,"마스크 5부제 판매 유의사항:대리구매 원칙적금지(장애인:대리인이 장애인등록증 지참시 가능), 미성년자:본인(여권 또는 학생증과 주민등록등본)"
175,2020/03/07 18:09:53,경상북도 의성군,의성군청,"마스크 5부제 판매, 출생년도 끝자리 판매요일 : 월(1,6) 화(2,7) 수(3,8) 목(4,9) 금(5,0) 예시)1991년생→월요일"
176,2020/03/07 18:09:21,경상북도 의성군,의성군청,"공적 마스크 약국(22개소) 판매 시행안내: 3/9(월) ~ 요일별 마스크 5부제시행(일주일 1인2매 수량제한, 신분증지참)"
177,2020/03/07 18:08:34,경상북도 안동시,안동시청,"3/6 15:00 검체채취 후 자가격리. 현재 이동동선 방역실시예정이며, 하나로마트(정하동) 3/2 방역완료하였음을 알려드립니다."
178,2020/03/07 18:07:46,경상북도 안동시,안동시청,2/29 10:00-25 안동병원 소화기내과(2층) 10:25-30 경북약국(수상동) 10:30-25 농협하나로마트(정하동) 3/1~3/5 자택
179,2020/03/07 18:06:14,전라남도 여수시,여수시청, 정부공적물량 마스크를 3.8.(일) 여수시 관내 45개 약국에서 판매합니다. 여수시청 홈페이지에 게시하였으니 마스크 구입 시 참고하시기 바랍니다.
180,2020/03/07 18:05:41,경상북도 안동시,안동시청,"44번(남,24세,정하동,현진1차,마스크착용) 2/25 14:20-15:25 강남한의원(정하동) 2/26~2/28 자택"
181,2020/03/07 18:03:38,경상북도 울진군,울진군청,"18시 현재 코로나19 확진자 없음. 타지역방문 및 단체행사 자제, 발열, 기침등 호흡기 증상시 1339 또는 보건소 054-789-5034문의바랍니다"
182,2020/03/07 18:01:05,경기도 전체,경기도청," 모임 예배를 통한 코로나19 감염사례가 있으니, 모두의 안전을 위해 3월8일은 가정 예배를 당부드립니다."
183,2020/03/07 18:00:12,경상북도 안동시,안동시청,"확진자 1명 추가발생. 현재 동선파악중이며, 파악 즉시 재난문자발송 및 홈페이지 게시, 방역실시예정입니다."
184,2020/03/07 17:57:34,충청북도 단양군,단양군청," 접촉자(가족3명)은 검사 결과 음성으로 판정되었습니다. 코로나19 확산을 방지하기 위해 손씻기, 마스크 쓰기 등 개인위생수칙 준수바랍니다."
185,2020/03/07 17:56:40,경상북도 경산시,경산시청,"당분간 외출, 모임, 다중이용시설 이용자제 동참, 예방수칙 준수, 시민의 결속된 힘으로 코로나19 극복합시다."
186,2020/03/07 17:53:56,충청북도 단양군,단양군청, 단양 확진자는 2.27(목)~3.6(금)까지 자가격리 상태로 보건소(진단검사)외에는 이동동선 없음. 자세한 경로는 홈페이지에 게재하였습니다.
187,2020/03/07 17:46:08,경상북도 안동시,안동시청,미성년자 : 법정대리인 동반 시(부모신분증과 주민등록등본) 확인
188,2020/03/07 17:44:38,경상북도 안동시,안동시청,마스크 5부제 판매 유의사항 : 대리구매 원칙적금지(장애인:대리인이 장애인등록증 지참 시 가능) 미성년자:본인(여권 또는 학생증과 주민등록등본)
189,2020/03/07 17:42:28,경상북도 안동시,안동시청,"마스크 5부제 판매 출생년도 끝자리 판매요일 : 월(1,6) 화(2,7) 수(3,8) 목(4,9) 금(5,0) 예시)1954년생->목요일"
190,2020/03/07 17:42:14,경상북도 안동시,안동시청,"공적 마스크 약국(67개소) 판매 시행안내 : 3/9(월) ~ 요일별 마스크 5부제시행(일주일 1인2매 수량제한, 신분증지참)"
191,2020/03/07 17:39:43,경상남도 거창군,거창군청,거창군내 코로나19 확진자 오늘 1명 발생(총19명). 확진자 동선 파악 즉시 전파하겠습니다. 사회적 거리두기 실천 및 예방수칙을 지켜주시기 바랍니다.
192,2020/03/07 17:27:29,경상북도 봉화군,봉화군청," 푸른요양원 봉화7번 확진자의 배우자, 1명 추가 확진. 외출자제. 마스크 착용 생활화, 의심증상시 보건소(679-5071~5081)로 문의바랍니다."
193,2020/03/07 17:01:12,강원도 속초시,속초시청," 3.7.(토) 17시 현재 속초시 코로나 추가확진자 없습니다. 다중운집장소 방문자제, 철저한 방역소독, 마스크착용, 손씻기 적극 동참 요청드립니다."
194,2020/03/07 16:53:21,경상북도 포항시,포항시청,"외부에서발열체크후선별진료소권유,의료진마스크,고글,장갑착용),11:52~12:30포항의료원선별진료소검사/3.7.11시.확진"
195,2020/03/07 16:52:59,경상북도 포항시,포항시청," 3.5.07:15~17:00직장근무(도보)/3.6.11:40~50택시이동,11:50~52코아이비인후과(시청로5,내부진료없음,"
196,2020/03/07 16:52:45,경상북도 포항시,포항시청," 3.3.06:46~16:14직장근무(도보),17:45~18:00효자R마트(효자동길3)/3.4.08:43~18:15직장근무(도보)/"
197,2020/03/07 16:52:29,경상북도 포항시,포항시청,"16:37~44이동선린내과의원(포스코대로140),16:44~47행복한약국(포스코대로140),16:47~17:03택시이동"
198,2020/03/07 16:52:14,경상북도 포항시,포항시청,"18:38~21:00친구집방문(대잠동)/2.29~3.1.자택거주/3.2.06:50~16:25직장근무(도보),16:25~37택시이동,"
199,2020/03/07 16:51:57,경상북도 포항시,포항시청,2.26.08:35~19:27직장근무(도보)/2.27.07:19~17:05직장근무(도보)/2.28.08:47~18:38직장근무(도보)
200,2020/03/07 16:51:39,경상북도 포항시,포항시청,"43번확진자(여/26세.효곡동.전구간에서마스크착용.)2.25.08:35~18:39직장근무(포스코어린이집,행복길122,도보)/"
